Request Index,Request Time (Seconds),vendor1 API Available,vendor2 API Available,vendor3 API Available,vendor1 Is Down,vendor2 Is Down,vendor3 Is Down,vendor1 CTM Success Percent,vendor2 CTM Success Percent,vendor3 CTM Success Percent,vendor1 FTM Failure Percent,vendor2 FTM Failure Percent,vendor3 FTM Failure Percent,vendor1 Traffic Ratio,vendor2 Traffic Ratio,vendor3 Traffic Ratio,Vendors tried
4251,5060,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4252,5061,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4253,5061,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4254,5062,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4255,5062,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4256,5064,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4257,5066,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4258,5068,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4259,5070,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4260,5072,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4261,5072,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4262,5074,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4263,5076,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4264,5077,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4265,5077,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4266,5080,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4267,5080,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4268,5081,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4269,5081,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4270,5082,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4271,5082,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4272,5083,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4273,5086,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4274,5086,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4275,5086,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4276,5087,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4277,5087,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4278,5088,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4279,5089,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4280,5090,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4281,5090,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4282,5091,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4283,5092,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4284,5092,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4285,5094,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4286,5098,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4287,5098,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4288,5100,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4289,5101,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4290,5101,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4291,5102,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4292,5102,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4293,5102,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4294,5102,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4295,5103,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4296,5103,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4297,5104,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4298,5106,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4299,5106,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4300,5107,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4301,5108,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4302,5108,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4303,5108,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4304,5108,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4305,5108,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4306,5109,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4307,5109,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4308,5109,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4309,5112,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4310,5112,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4311,5112,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4312,5112,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4313,5113,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4314,5113,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4315,5113,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4316,5113,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4317,5114,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4318,5115,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4319,5116,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4320,5116,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4321,5117,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4322,5117,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4323,5119,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4324,5119,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4325,5122,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4326,5122,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4327,5123,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4328,5123,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4329,5124,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4330,5125,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4331,5126,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4332,5128,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4333,5128,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4334,5129,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4335,5130,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4336,5130,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4337,5130,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4338,5131,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4339,5131,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4340,5132,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4341,5132,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4342,5133,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4343,5133,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4344,5134,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4345,5135,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4346,5136,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4347,5136,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4348,5136,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4349,5137,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4350,5139,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4351,5139,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4352,5140,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4353,5140,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4354,5141,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4355,5141,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4356,5142,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4357,5143,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4358,5143,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4359,5143,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4360,5144,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4361,5144,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4362,5144,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4363,5145,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4364,5145,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4365,5146,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4366,5146,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4367,5148,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4368,5148,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4369,5150,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4370,5150,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4371,5151,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4372,5153,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4373,5154,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4374,5154,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4375,5155,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4376,5155,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4377,5156,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4378,5156,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4379,5156,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4380,5157,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4381,5158,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4382,5159,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4383,5160,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4384,5161,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4385,5161,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4386,5162,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4387,5162,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4388,5163,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4389,5164,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4390,5165,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4391,5165,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4392,5166,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4393,5166,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4394,5167,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4395,5167,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4396,5169,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4397,5170,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4398,5171,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4399,5171,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4400,5173,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4401,5173,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4402,5173,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4403,5174,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4404,5174,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4405,5174,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4406,5175,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4407,5175,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4408,5176,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4409,5178,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4410,5179,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4411,5182,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4412,5182,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4413,5182,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4414,5184,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4415,5184,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4416,5185,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4417,5187,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4418,5188,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4419,5190,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4420,5191,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4421,5196,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4422,5197,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4423,5198,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4424,5198,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4425,5201,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4426,5204,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4427,5205,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4428,5205,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4429,5208,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4430,5208,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4431,5212,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4432,5213,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4433,5213,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4434,5213,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4435,5215,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4436,5215,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4437,5215,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4438,5216,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4439,5216,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4440,5217,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4441,5218,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4442,5219,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4443,5219,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4444,5221,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4445,5221,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4446,5221,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4447,5222,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4448,5225,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4449,5228,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4450,5229,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4451,5230,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4452,5230,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4453,5231,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4454,5231,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4455,5232,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4456,5233,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4457,5249,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4458,5260,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4459,5262,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4460,5266,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4461,5275,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4462,5276,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4463,5277,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4464,5277,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4465,5278,True,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1
4466,5280,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4467,5280,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4468,5280,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4469,5281,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4470,5281,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4471,5282,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4472,5282,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4473,5282,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4474,5283,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4475,5283,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4476,5283,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4477,5284,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4478,5284,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4479,5284,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4480,5285,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4481,5285,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4482,5285,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4483,5285,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4484,5286,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4485,5286,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4486,5287,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4487,5287,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4488,5288,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4489,5288,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4490,5292,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4491,5292,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4492,5293,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4493,5295,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4494,5296,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4495,5296,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor2
4496,5296,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4497,5296,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4498,5297,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4499,5298,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4500,5299,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4501,5299,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
4502,5299,False,True,True,False,False,False,100,100,100,0,0,0,0.8,0.2,0.0,vendor1|vendor2
